timestamp,open,high,low,close,volume
2018-02-02,95.1400,96.0700,91.5000,91.7800,202570318
2018-01-26,90.0000,94.0600,89.7400,94.0600,127913923
2018-01-19,90.1000,90.7900,88.0104,90.0000,118433167
2018-01-12,88.2000,89.7800,87.2400,89.6000,98343817
2018-01-05,86.1250,88.4100,85.5000,88.1900,89838713
2017-12-29,85.3100,86.0500,85.0300,85.5400,50773814
2017-12-22,87.1200,87.4999,84.7100,85.5100,98890443
2017-12-15,84.2900,87.0900,84.1200,86.8500,136262249
2017-12-08,84.4200,84.5800,80.7000,84.1600,132514425
2017-12-01,83.3100,85.0600,83.1750,84.2600,128510609
2017-11-24,82.4000,83.9000,82.2500,83.2600,64949156
2017-11-17,83.6600,84.1000,82.2400,82.4000,94156894
2017-11-10,84.2000,84.9000,82.9000,83.8700,94491207
2017-11-03,83.7000,84.5400,82.8800,84.1400,121452467
2017-10-27,78.9900,86.2000,78.0100,83.8100,156867173
2017-10-20,77.4200,78.9700,77.2500,78.8100,78931157
2017-10-13,75.9700,77.8700,75.8600,77.4900,71908474
2017-10-06,74.7100,76.1200,73.7100,76.0000,74782566
2017-09-29,74.0900,74.5350,72.9200,74.4900,87056437
2017-09-22,75.2300,75.9700,73.8500,74.4100,91761244
2017-09-15,74.3100,75.4900,74.0700,75.3100,97705887
2017-09-08,73.3400,74.6000,72.9800,73.9800,69017636
2017-09-01,73.0600,74.9600,72.0500,73.9400,90545558
2017-08-25,72.4700,73.3500,71.7000,72.8200,73981293
2017-08-18,73.0600,74.1000,71.9300,72.4900,95411795
2017-08-11,72.8000,73.1300,71.2800,72.5000,104828725
2017-08-04,73.3000,73.4400,71.4450,72.6800,109134465
2017-07-28,73.5300,74.4200,72.3200,73.0400,111200086
2017-07-21,72.8000,74.3000,72.6600,73.7900,148878177
2017-07-14,69.4600,73.2700,69.2000,72.7800,95004977
2017-07-07,69.3300,69.8400,68.0200,69.4600,73013732
2017-06-30,71.4000,71.7100,68.0900,68.9300,120667642
2017-06-23,70.5000,71.2500,69.7100,71.2100,108512334
2017-06-16,69.2500,71.1000,68.1300,70.0000,170063923
2017-06-09,71.9700,72.8900,68.5900,70.3200,155224472
2017-06-02,69.7900,71.8600,69.4510,71.7600,102092670
2017-05-26,67.8900,70.2200,67.5000,69.9600,86602544
2017-05-19,68.1400,69.4400,67.1400,67.6900,145206491
2017-05-12,68.9700,69.5600,68.0400,68.3800,103664709
2017-05-05,68.6800,69.7100,68.4850,69.0000,123335404
2017-04-28,67.4800,69.1400,67.1000,68.4600,156408932
2017-04-21,65.0400,66.7000,64.8900,66.4000,113659769
2017-04-13,65.6100,65.8600,64.8500,64.9500,71749271
2017-04-07,65.8100,66.3500,65.1900,65.6800,87039641
2017-03-31,64.6300,66.1900,64.3500,65.8600,88476598
2017-03-24,64.9100,65.5000,64.1200,64.9800,103804886
2017-03-17,65.0100,65.2400,64.1500,64.8700,129108029
2017-03-10,63.9700,65.2600,63.8100,64.9300,98167226
2017-03-03,64.5400,64.9900,63.6200,64.2500,108727793
2017-02-24,64.6100,64.9500,64.0500,64.6200,82018448
2017-02-17,64.2400,65.2400,64.0200,64.6200,104828847
2017-02-10,63.5000,64.4350,63.1400,64.0000,98985116
2017-02-03,65.6900,65.7900,62.7500,63.6800,172722294
2017-01-27,62.7000,65.9100,62.5700,65.7800,160798071
2017-01-20,62.6800,62.9800,62.0300,62.7400,88999202
2017-01-13,62.7600,63.4000,61.9500,62.7000,100883602
2017-01-06,62.7900,63.1500,62.0300,62.8400,86832957
2016-12-30,63.2100,64.0700,62.0300,62.1400,62247011
2016-12-23,62.5600,64.1000,62.4200,63.2400,112043306
2016-12-16,61.8200,63.4500,61.7200,62.3000,156392554
2016-12-09,59.7000,61.9900,59.5600,61.9700,122838771
2016-12-02,60.3400,61.4100,58.8000,59.2500,137812561
2016-11-25,60.5000,61.2600,60.1300,60.5300,73117824
2016-11-18,59.0200,61.1400,57.2800,60.3500,164384062
2016-11-11,59.7800,60.7800,57.6302,59.0200,200822869
2016-11-04,60.1600,60.4200,58.5200,58.7100,123412131
2016-10-28,59.9400,61.3699,59.5800,59.8700,181170290
2016-10-21,57.3600,60.4500,56.6600,59.6600,195345767
2016-10-14,57.9100,58.3900,56.3150,57.4200,119587590
2016-10-07,57.4050,57.9800,56.9700,57.8000,92303431
2016-09-30,57.0800,58.1679,56.6810,57.6000,125664515
2016-09-23,57.2700,58.0000,56.7500,57.4300,111805897
2016-09-16,56.0000,57.6300,55.6100,57.2500,155377027
2016-09-09,57.7800,57.8400,56.2100,56.2100,89031792
2016-09-02,58.1800,58.6000,57.0100,57.6700,99183513
2016-08-26,57.6000,58.7000,57.2600,58.0300,91629582
2016-08-19,58.0100,58.5000,57.2000,57.6200,90149203
2016-08-12,58.0550,58.5000,57.6200,57.9400,91968595
2016-08-05,56.6000,58.2100,56.1400,57.9600,139123963
2016-07-29,56.4700,57.2900,55.7200,56.6800,154126188
2016-07-22,53.7000,56.8400,52.9300,56.5700,239597518
2016-07-15,52.5000,54.0000,52.4700,53.7000,131513504
2016-07-08,50.8300,52.3600,50.3900,52.3000,100950032
2016-07-01,49.1000,51.7200,48.0350,51.1600,169949551
2016-06-24,50.6400,52.0600,49.5200,49.8300,261054437
2016-06-17,49.5800,50.7150,49.0600,50.1300,236451710
2016-06-10,51.9900,52.7300,51.0400,51.4800,106398294
2016-06-03,52.2600,53.0000,51.6000,51.7900,109186979
2016-05-27,50.6000,52.4900,49.9800,52.3200,127137891
2016-05-20,50.8000,51.9600,49.8200,50.6200,120491190
2016-05-13,50.4900,51.8950,50.0000,51.0800,111576827
2016-05-06,50.0000,50.7500,49.4600,50.3900,134010358
2016-04-29,51.7800,52.3500,49.3500,49.8700,201675370
2016-04-22,55.4900,56.7700,50.7700,51.7800,255321678
2016-04-15,54.4900,55.9200,53.7600,55.6500,116847337
2016-04-08,55.4300,55.6600,54.2100,54.4200,100782062
2016-04-01,54.2100,55.6400,53.3300,55.5700,114717327
2016-03-24,53.2500,54.3300,52.9300,54.2100,87128846
2016-03-18,52.7100,55.0000,52.6300,53.4900,172729586
2016-03-11,51.5600,53.0700,50.5800,53.0700,170419402
2016-03-04,51.3500,52.9700,50.6600,52.0300,151430418
2016-02-26,52.2800,53.0000,50.2000,51.3000,149833414
2016-02-19,50.9000,52.9500,50.1300,51.8200,138815284
2016-02-12,49.5500,50.6800,48.1900,50.5000,227389820
2016-02-05,54.8800,55.0900,49.5600,50.1600,267078226
2016-01-29,51.9400,55.0900,51.0201,55.0900,246509206
2016-01-22,51.4800,52.3300,49.1000,52.2900,184584477
2016-01-15,52.5100,54.0700,50.3400,50.9900,264125481
2016-01-08,54.3200,55.3900,52.0700,52.3300,232695321
2015-12-31,55.3500,56.8500,54.9800,55.4800,99228262
2015-12-24,54.8800,55.9600,54.2262,55.6700,102418400
2015-12-18,54.3300,56.7900,53.6800,54.1300,250317860
2015-12-11,55.7900,56.1000,54.0100,54.0600,171286323
2015-12-04,54.5400,56.2300,53.9300,55.9100,226060572
2015-11-27,54.2500,54.4600,53.5800,53.9300,82850240
2015-11-20,53.0800,54.6600,52.8500,54.1900,158718818
2015-11-13,54.5500,54.8700,52.5300,52.8400,196522294
2015-11-06,52.8500,54.9800,52.6200,54.9200,168289451
2015-10-30,52.5300,54.3700,52.5000,52.6400,239455823
2015-10-23,47.4200,54.0700,47.0200,52.8700,277318659
2015-10-16,46.9800,47.5400,46.5000,47.5100,118094352
2015-10-09,45.7450,47.5400,45.7000,47.1100,151964927
2015-10-02,43.8300,45.5700,43.0500,45.5700,163532824
2015-09-25,43.6200,44.7300,43.2700,43.9400,128698573
2015-09-18,43.4300,45.0000,42.8600,43.4800,171822261
2015-09-11,43.3000,44.4000,42.7450,43.4800,124438408
2015-09-04,43.7400,43.9800,41.6600,42.6100,187226056
2015-08-28,40.4500,44.1500,39.7200,43.9300,301968189
2015-08-21,46.8100,47.4500,43.0700,43.0700,182450672
2015-08-14,46.9500,47.4900,45.7050,47.0000,126616447
2015-08-07,46.9800,48.4100,46.2600,46.7400,130800424
2015-07-31,45.9400,47.4000,44.7900,46.7000,185955595
2015-07-24,46.6500,47.3300,45.1000,45.9400,198833485
2015-07-17,44.9750,46.7800,44.9501,46.6200,133426984
2015-07-10,43.9600,45.2200,43.3200,44.6100,157146118
2015-07-02,45.0400,45.2300,43.9400,44.4000,120123050
2015-06-26,46.3300,46.7200,45.0300,45.2600,151556711
2015-06-19,45.4500,46.8250,45.0201,46.1000,185524263
2015-06-12,46.3000,46.9200,45.4600,45.9700,126223826
2015-06-05,47.0600,47.7700,45.8400,46.1400,131521410
2015-05-29,46.8300,48.0200,46.1900,46.8600,112720759
2015-05-22,47.9800,48.2200,46.8200,46.9000,125890515
2015-05-15,47.5500,48.9050,46.4200,48.2950,150345879
2015-05-08,48.3700,48.8700,46.0200,47.7500,205178261
2015-05-01,47.2300,49.5400,47.2200,48.6550,271446305
2015-04-24,41.7300,48.1400,41.6800,47.8700,274379045
2015-04-17,41.4000,42.4600,41.1600,41.6150,146761915
2015-04-10,40.3400,41.9500,40.1800,41.7200,146532368
2015-04-02,41.1000,41.5400,40.1200,40.2900,144289679
2015-03-27,42.8800,43.1700,40.8300,40.9700,167126270
2015-03-20,41.4700,42.9800,41.1500,42.8800,216925266
2015-03-13,42.1900,43.1250,40.6100,41.3800,221483208
2015-03-06,43.6700,44.1900,42.1500,42.3600,148863715
2015-02-27,43.7000,44.3000,43.6500,43.8500,150315390
2015-02-20,43.9700,44.0000,43.0500,43.8550,118131959
2015-02-13,42.2400,43.8700,42.1800,43.8700,172847964
2015-02-06,40.5900,42.7900,40.2300,42.4100,215214514
2015-01-30,47.0000,47.1339,40.3500,40.4000,437786778
2015-01-23,46.3000,47.3900,45.4800,47.1800,137352632
2015-01-16,47.4200,47.9100,45.1700,46.2400,157088136
2015-01-09,46.3700,47.8200,45.4900,47.1900,158596624
2015-01-02,47.7000,47.7800,46.4500,46.7600,80290512
2014-12-26,47.7800,48.8000,47.7100,47.8800,74863120
2014-12-19,47.2000,48.1000,44.9000,47.6600,216676750
2014-12-12,48.2600,48.3500,46.6700,46.9500,144735690
2014-12-05,47.8800,49.0600,47.7100,48.4200,138158386
2014-11-28,47.9900,48.1950,47.2800,47.8100,112141541
2014-11-21,49.4100,49.7050,47.5700,47.9800,144887937
2014-11-14,48.6500,50.0450,48.5200,49.5800,137829519
2014-11-07,46.8900,48.9200,46.7300,48.6800,128149243
2014-10-31,45.7100,46.9700,45.7100,46.9500,155628209
2014-10-24,43.0600,46.9000,42.8100,46.1300,211077436
2014-10-17,43.8200,44.5600,42.1000,43.6300,225166061
2014-10-10,46.1200,46.8900,43.9500,44.0300,165764217
2014-10-03,45.9800,46.5600,45.6100,46.0900,154785202
2014-09-26,47.3000,47.3800,45.7600,46.4100,158422366
2014-09-19,46.5400,47.5700,46.1000,47.5200,341800600
2014-09-12,46.0200,47.0200,45.9900,46.6950,180738000
2014-09-05,45.4300,45.9300,44.5300,45.9100,119999500
2014-08-29,45.4000,45.4400,44.6100,45.4300,91859400
2014-08-22,44.9400,45.4700,44.6800,45.1500,120367600
2014-08-15,43.2600,44.8950,43.0000,44.7900,125596700
2014-08-08,42.9700,43.4700,42.2100,43.2000,144435400
2014-08-01,44.3600,44.5100,42.6000,42.8600,152076500
2014-07-25,44.5600,45.4500,44.2200,44.5000,190526100
2014-07-18,42.2200,45.7100,42.0300,44.6900,239535600
2014-07-11,41.7500,42.1200,41.0500,42.0900,117554200
2014-07-03,42.1700,42.2100,41.5300,41.8000,93899900
2014-06-27,41.7300,42.2900,41.4300,42.2500,163546500
2014-06-20,41.0400,41.9100,40.3350,41.6800,141414000
2014-06-13,41.3900,41.5650,40.2900,41.2300,104305800
2014-06-06,40.9500,41.6600,39.8600,41.4800,115707900
2014-05-30,40.2600,40.9700,39.8100,40.9400,106327900
2014-05-23,39.6100,40.3700,39.4600,40.1200,106478800
2014-05-16,39.7400,40.5000,39.2700,39.8300,136266400
2014-05-09,39.5200,39.9000,38.5100,39.5400,153085800
2014-05-02,40.1400,41.2900,39.6600,39.6900,187909100
2014-04-25,40.1300,40.6800,39.3000,39.9100,173139100
2014-04-17,39.1100,40.4150,38.9000,40.0100,133280500
2014-04-11,39.9600,40.6900,39.0000,39.2090,181167900
2014-04-04,40.4300,41.6600,39.6400,39.8700,189707200
2014-03-28,40.3400,40.9900,39.3400,40.3000,210110900
2014-03-21,37.9000,40.9400,37.7900,40.1600,260132300
2014-03-14,37.9900,38.4500,37.5058,37.7000,134082400
2014-03-07,37.9200,38.4800,37.4950,37.9000,127213800
2014-02-28,37.6900,38.4600,37.1900,38.3100,178981800
2014-02-21,37.6300,38.3500,37.2100,37.9800,128131800
2014-02-14,36.6300,37.8600,36.2900,37.6200,155003200
2014-02-07,37.7400,37.9850,35.6900,36.5600,243187700
2014-01-31,36.8700,37.8900,35.7500,37.8400,261570800
2014-01-24,36.8200,37.5500,35.5200,36.8050,173821100
2014-01-17,35.9900,37.0000,34.6300,36.3800,216624000
2014-01-10,36.8500,36.8900,35.4000,36.0400,216443300
2014-01-03,37.2200,37.5800,36.6000,36.9100,95561000
2013-12-27,36.8100,37.6200,36.5500,37.2900,71547500
2013-12-20,36.7300,37.1100,35.5300,36.8000,237423200
2013-12-13,38.5600,38.9000,36.6200,36.6900,184046900
2013-12-06,38.0900,38.9800,37.1800,38.3600,299806100
2013-11-29,37.9300,38.2900,37.3500,38.1300,113204600
2013-11-22,37.3500,37.6800,36.6700,37.5700,180829100
2013-11-15,37.6900,38.1600,36.9000,37.8410,200266700
2013-11-08,35.5900,38.2200,35.5500,37.7800,265866600
2013-11-01,35.6100,35.7900,35.2600,35.5250,189030400
2013-10-25,34.9800,36.2900,33.5700,35.7300,293176200
2013-10-18,33.9000,34.9900,33.7800,34.9600,183138200
2013-10-11,33.6000,34.1400,32.8000,34.1300,184873900
2013-10-04,33.0000,34.0300,32.7000,33.8800,195216900
2013-09-27,32.5401,33.7500,32.1500,33.2700,193270600
2013-09-20,33.3800,33.6800,32.6850,32.7910,346587600
2013-09-13,31.2208,33.0700,31.2000,33.0300,219356400
2013-09-06,31.7500,32.0700,30.9500,31.1520,443907400
2013-08-30,34.4000,34.6700,32.8000,33.4000,263641400
2013-08-23,31.7600,35.2000,31.3700,34.7500,344954900
2013-08-16,32.4600,33.3600,30.8400,31.8000,179681700
2013-08-09,31.9000,33.0700,31.2500,32.7000,191229200
2013-08-02,31.4700,32.1200,31.4000,31.8900,190326400
2013-07-26,31.7000,32.1900,31.2050,31.6200,299500800
2013-07-19,35.6600,36.4299,31.0200,31.4000,405781800
2013-07-12,34.3500,35.7700,33.9800,35.6700,176513700
2013-07-05,34.7500,34.9900,33.5810,34.2100,110765700
2013-06-28,32.9400,34.7900,32.5700,34.5450,243386900
2013-06-21,34.6900,35.1700,33.0500,33.2650,248935000
2013-06-14,35.5100,35.6500,34.2500,34.4000,211650600
2013-06-07,34.9200,35.7800,34.4300,35.6700,241183000
2013-05-31,34.4200,35.2800,34.4100,34.9000,193921000
2013-05-24,34.7300,35.2725,33.9000,34.2690,253047800
2013-05-17,32.6100,34.8700,32.5500,34.8700,259251200
2013-05-10,33.4200,33.9100,32.3200,32.6900,218465000
2013-05-03,31.8000,33.5200,31.7700,33.4900,281456600
2013-04-26,30.2900,32.8400,30.2800,31.7900,303603028
2013-04-19,28.6500,30.2400,28.5000,29.7650,318668200
2013-04-12,28.7300,30.3200,28.4700,28.7900,377419500
2013-04-05,28.6400,28.9500,28.1100,28.7000,188910900
2013-03-28,28.3000,28.6600,27.9600,28.6050,163479500
2013-03-22,27.8800,28.4900,27.8100,28.2500,195112900
2013-03-15,27.9400,28.1600,27.6400,28.0350,253601200
2013-03-08,27.8500,28.5400,27.7000,28.0000,197902700
2013-03-01,27.9700,28.0500,27.3300,27.9500,205019700
2013-02-22,27.8801,28.2000,27.2300,27.7600,163396000
2013-02-15,27.6500,28.1600,27.5000,28.0100,192268300
2013-02-08,27.8700,28.0200,27.1000,27.5500,199186800
2013-02-01,28.0100,28.2250,27.4000,27.9300,254975500
2013-01-25,27.3000,28.2300,27.0000,27.8800,292625300
2013-01-18,26.9000,27.4700,26.7600,27.2500,241499900
2013-01-11,26.7700,26.9800,26.2800,26.8300,257804800
2013-01-04,26.5900,27.7300,26.3700,26.7400,196464300
2012-12-28,27.2000,27.2500,26.5500,26.5500,120107400
2012-12-21,26.7900,27.7300,26.6800,27.4500,297436700
2012-12-14,26.5600,27.6200,26.5200,26.8100,230437800
2012-12-07,26.7800,26.9800,26.2600,26.4550,256579500
2012-11-30,27.5400,27.5800,26.4900,26.6150,336477300
2012-11-23,26.8000,27.7700,26.4600,27.7000,228455700
2012-11-16,28.9400,29.0100,26.3449,26.5209,383926500
2012-11-09,29.6200,30.2000,28.8000,28.8300,232477100
2012-11-02,28.5500,29.7700,28.5000,29.4998,198643600
2012-10-26,28.7300,28.8300,27.7600,28.2100,312983500
2012-10-19,29.3700,29.7400,28.5000,28.6400,284095000
2012-10-12,29.6400,29.9200,28.8000,29.2000,210053400
2012-10-05,29.8100,30.2500,29.4200,29.8500,228806300
2012-09-28,31.0000,31.0700,29.7400,29.7600,257123500
2012-09-21,31.1900,31.6100,30.9100,31.1900,267795000
2012-09-14,30.8300,31.2500,30.4000,31.2100,194961700
2012-09-07,30.4500,31.3600,30.1500,30.9500,173227500
2012-08-31,30.9300,30.9600,30.2200,30.8200,142558000
2012-08-24,30.8200,30.9600,30.0800,30.5600,137296700
2012-08-17,30.3500,30.9400,30.0100,30.9000,150328600
2012-08-10,30.0000,30.6500,29.8100,30.4200,134463400
2012-08-03,29.7500,29.9400,28.9700,29.7500,173627600
2012-07-27,29.5700,29.8500,28.7800,29.7550,237998700
2012-07-20,29.4800,31.0500,29.0400,30.1150,213447200
2012-07-13,30.1200,30.2300,28.5400,29.3900,210008400
2012-07-06,30.6200,30.7800,29.9500,30.1850,118623900
2012-06-29,30.3001,30.6900,29.4200,30.5900,214975800
2012-06-22,29.9900,31.1400,29.7100,30.7000,264217500
2012-06-15,29.7300,30.0800,28.8200,30.0200,216457700
2012-06-08,28.6200,29.7000,28.3200,29.6500,220846100
2012-06-01,29.3800,29.7200,28.4400,28.4500,175112600
2012-05-25,29.1000,29.8800,28.6400,29.0600,225546000
2012-05-18,30.8200,31.0400,29.1700,29.2700,267124700
2012-05-11,30.7000,31.5400,30.1000,31.1600,232577500
2012-05-04,31.9800,32.3350,30.9200,30.9800,206343300
2012-04-27,32.3100,32.5200,31.8300,31.9800,246492000
2012-04-20,30.9900,32.8900,30.7700,32.4200,273865400
2012-04-13,31.2200,31.4000,30.2300,30.8100,206254900
2012-04-05,32.2200,32.4600,31.0500,31.5200,178430200
2012-03-30,32.1900,32.7000,31.8100,32.2550,183165900
2012-03-23,32.5350,32.6100,31.7200,32.0100,191946300
2012-03-16,31.9700,32.9500,31.8200,32.6000,239706900
2012-03-09,32.0100,32.2100,31.4900,31.9900,202889100
2012-03-02,31.2400,32.4400,31.1000,32.0750,263780900
2012-02-24,31.1800,31.6800,31.0000,31.4800,170693200
2012-02-17,30.6300,31.5500,29.8500,31.2500,301016700
2012-02-10,30.0400,30.8000,29.9700,30.4950,212028100
2012-02-03,28.9700,30.4000,28.8300,30.2400,263158900
2012-01-27,29.5500,29.9500,29.0700,29.2300,280303600
2012-01-20,28.4000,29.7400,27.9700,29.7100,377212300
2012-01-13,28.0500,28.2500,27.3700,28.2500,294870500
2012-01-06,26.5500,28.1900,26.3900,28.1050,300784500
2011-12-30,25.9600,26.1500,25.7600,25.9600,101122300
2011-12-23,26.0200,26.1900,25.4400,26.0300,236158300
2011-12-16,25.4100,26.1700,25.2900,26.0000,289075400
2011-12-09,25.7800,25.8700,25.3350,25.7000,279971400
2011-12-02,24.9400,25.6300,24.6900,25.2200,269873900
2011-11-25,25.2400,25.2500,24.3000,24.3000,186351300
2011-11-18,26.8799,27.0000,25.1500,25.3000,249939900
2011-11-11,26.2100,27.2000,26.0600,26.9100,223780500
2011-11-04,26.7550,27.0000,25.7000,26.2500,263900000
2011-10-28,27.0600,27.4000,26.1000,26.9800,305706800
2011-10-21,27.1139,27.4700,26.4000,27.1600,287742000
2011-10-14,26.5800,27.5000,26.4700,27.2700,227902500
2011-10-07,24.7200,26.5100,24.2600,26.2500,349992200
2011-09-30,25.1900,26.3700,24.7300,24.8900,284882300
2011-09-23,26.8000,27.5000,24.6000,25.0600,335333900
2011-09-16,25.6050,27.2700,25.2700,27.1200,328067400
2011-09-09,25.2000,26.6600,25.1100,25.7400,227231400
2011-09-02,25.5300,26.8600,25.3700,25.8000,259910600
2011-08-26,24.4200,25.3400,23.7900,25.2500,279870300
2011-08-19,25.2400,25.7000,23.9100,24.0500,344816700
2011-08-12,25.0200,25.6200,24.0300,25.1000,543823200
2011-08-05,27.5100,27.6850,25.2300,25.6800,395323900
2011-07-29,27.2600,28.1450,27.1900,27.4000,442763800
2011-07-22,26.6300,27.6400,26.2600,27.5300,339145900
2011-07-15,26.6200,27.0100,26.3400,26.7800,227695600
2011-07-08,26.1000,26.9800,25.9000,26.9200,196816700
2011-07-01,24.2300,26.1700,24.2300,26.0200,344568900
2011-06-24,24.1700,24.8600,24.1600,24.3000,309192000
2011-06-17,23.7900,24.4500,23.6500,24.2600,280381700
2011-06-10,24.0500,24.2500,23.6900,23.7050,230302200
2011-06-03,24.9600,25.1000,23.8400,23.9050,246415300
2011-05-27,24.2100,25.0300,24.0300,24.7600,263556100
2011-05-20,24.9600,25.0700,24.2500,24.4900,311399200
2011-05-13,25.8000,25.9600,24.9500,25.0300,382307400
2011-05-06,25.9400,26.2500,25.4800,25.8700,346603800
2011-04-29,25.5600,26.8700,25.3400,25.9200,554932000
2011-04-21,25.1000,26.0000,24.7200,25.5200,205438400
2011-04-15,26.1900,26.2500,25.0900,25.3700,229671700
2011-04-08,25.4500,26.3100,25.4100,26.0700,260688500
2011-04-01,25.6600,25.7200,25.3000,25.4800,258083900
2011-03-25,25.1800,25.9500,25.1500,25.6200,217469200
2011-03-18,25.4900,25.7600,24.6800,24.8000,379249800
2011-03-11,26.1300,26.2700,25.3500,25.6800,271774600
2011-03-04,26.6900,26.8600,25.8000,25.9525,298801800
2011-02-25,26.7800,27.1000,26.4300,26.5500,238623600
2011-02-18,27.2050,27.3700,26.6000,27.0600,297575700
2011-02-11,27.8000,28.3400,27.0700,27.2500,317402300
2011-02-04,27.7700,28.1100,27.4200,27.7700,274416000
2011-01-28,28.0200,29.4600,27.4500,27.7510,457301200
2011-01-21,28.1600,28.7400,28.0200,28.0200,220022500
2011-01-14,28.2600,28.5900,27.9100,28.3000,290269600
2011-01-07,28.0500,28.8500,27.7700,28.6000,328636400
2010-12-31,28.1200,28.2000,27.6300,27.9100,109735600
2010-12-23,27.9500,28.4000,27.6800,28.3000,158118800
2010-12-17,27.2700,28.0900,27.1725,27.9025,326785300
2010-12-10,26.9300,27.4000,26.7600,27.3400,220565600
2010-12-03,25.1900,27.0600,24.9300,27.0200,350390400
2010-11-26,25.6500,25.7400,25.0900,25.2500,201275400
2010-11-19,26.3300,26.5000,25.5500,25.6900,287370700
2010-11-12,26.6800,27.1100,26.1000,26.2700,309522000
2010-11-05,26.8800,27.4900,26.5300,26.8500,431122500
2010-10-29,25.2400,27.2000,25.0600,26.6650,379945600
2010-10-22,25.5900,25.9500,24.9500,25.3775,246635300
2010-10-15,24.7400,25.5500,24.4300,25.5400,273969700
2010-10-08,23.9600,24.7500,23.7800,24.5700,318209900
2010-10-01,24.8400,24.9900,24.3000,24.3800,267898400
2010-09-24,25.2800,25.5200,24.3600,24.7750,294964400
2010-09-17,24.2000,25.5300,24.0900,25.2200,372932600
2010-09-10,24.1000,24.3000,23.7400,23.8500,221754300
2010-09-03,23.7400,24.4500,23.3200,24.2900,289789800
